Company	Category	Job_Title	Basic_Qualifications	Preferred_Qualifications	Job_URL
Amazon	data-science	Data Scientist	· Proven demonstrable expertise in a range of data science methodologies.· Master of Science + 2 yrs experience or Bachelor of Science + 5 yrs experience.	· Masters of Business Administration (MBA) and/or strong relevant experience· Experience in Customer Service, Operations, and/or Business Process Optimization experience· Experience with content management systems, database services technologies.· Entrepreneurial, energetic self-starter who can navigate through amorphous environments and work independently when requiredAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.	https://www.amazon.jobs/en/jobs/1345510/data-scientist
Amazon	data-science	Senior Data Scientist	Basic Qualifications:7+ years of experience in Data Science and AnalyticsStrong hands-on skills in complex problem solving, programming and computer science fundamentalsExperience working with big data analytics technologies	Preferred Qualifications (any one or more):	https://www.amazon.jobs/en/jobs/1343756/senior-data-scientist
Amazon	data-science	Senior Data Scientist	· Bachelor’s degree in Computer Science, MIS, Mathematics, Statistics, Finance, related technical field, or equivalent work experience· 5+ years of years of relevant work experience in data science, analytics, data engineering, business intelligence, market research or related field· Knowledge of causal inference, regression, classification, design of experiments· Expertise with large-scale, complex dataset processing and knowledge of model deployment· Both technically deep and business savvy enough to interface with all levels and disciplines within the organization· Efficiency in at least one scripting language such as R or Python, and in one query language such as SQL· Ability to solving loosely defined problems using data science methodologies	· Graduate degree in computer science, business, mathematics, statistics, economics, or other quantitative field· Experience with large-scale data warehousing and BI solutions, including using AWS technologies – Redshift, S3, Spectrum, EC2, Data Pipeline and other big data technologies· One specific area of expertise (e.g. estimation and hypothesis testing, linear regression, casual inference, forecasting models, core fundamentals, etc.)· Demonstrated ability to coordinate projects across functional teams, including engineering, IT, product management, marketing, finance, and operations· 5 + years of hands-on experiences of classical machine learning methods.	https://www.amazon.jobs/en/jobs/1341802/senior-data-scientist
Amazon	data-science	Data Scientist, Global Mile	· Master’s degree in the related fields· 2+ years of non-intern Data Science experience· 1+ years of quantitative experience in Logistics/Supply Chain, Transportation, Engineering or related Businesses· 3+years experience Python· Exceptional written and verbal communication· Advanced analytical skills and business judgment· Experience partnering with sales and/or engineering team· Advanced SQL and comfortable with LP modeling	· PhD in Statistics, Engineering, Math, Economics, Computer Science or other technical fields· Proficiency in multiple global business languages· 4+ years of experience in a global supply chain and/or logistics environment, including distribution operations· Expert level skill with industry-standard analytical and tools, including SQL and TableauAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1340575/data-scientist-global-mile
Amazon	data-science	Manager, Data Science	· PhD or equivalent Master's Degree plus 4+ years of experience in a quantitative field.· 3+ years of people management experience· Strong analytical skills.· 2+ years of experience of building predictive models for business and proficiency in model development and model validation.· Experience managing data pipelines for data ingestion· Experience working with software development teams and taking models to production· Experience managing business stakeholders across organizations· Strong communication skills	· Experience with time series modeling and machine learning forecasting.· Experience with price modeling.	https://www.amazon.jobs/en/jobs/1337751/manager-data-science
Amazon	data-science	Director, Selling Partner Development Science	· Proven hiring, development and leadership of 15+ person science and engineering teams· Deep ability to partner with senior business and technology leaders to develop data-driven business strategy· Demonstrated ability to deliver insights to help shape strategy across a wide spectrum of business and technology areas.· Ability to provide guidance and thought-leadership on analytical best practices to team members and business partners· Cross-functional influence with our Engineering teams to build requirements for data infrastructure necessary to facilitate efficient strategic planning and AI guidance.· Translate analytic insights into concrete, actionable recommendations for business or product improvement· Prepare and give periodic business and technical reviews to senior management;· Be a thought leader across the global Amazon customer business.	· Graduate degree (MS or PhD) in Electrical Engineering, Industrial Engineering, Computer Science, Mathematics or Statistics.· More than 10 years of experience leading data science, machine learning or advanced analytics teams.· Experience using modeling and optimization techniques, tailored to meet business needs and productized for business use.· Experience delivering products and services in a fast-paced, high-growth environment, working cross-functionally with some combination of marketing, design, buying, engineering, and/or project management counterparts to deliver products/services.· Experience hiring and leading high performing science and analytics teams.· Demonstrated ability to understand and discuss technical concepts, manage tradeoffs and evaluate opportunistic new ideas with internal and external partners.· Excellent written and verbal communication skills, able to communicate complex data and systems concepts in simple terms to a broad range of partners	https://www.amazon.jobs/en/jobs/1335884/director-selling-partner-development-science
Amazon	data-science	Data Science Manager	· Masters in quantitative field (Computer Science, Mathematics, Machine Learning, AI, Statistics, or equivalent)· At least 5 years experience with hiring and leading experienced scientists as well as a successful record of developing junior members to a successful career track· At least 5 years experience with Project management experience for working on cross-functional projects· At least 5 years of experience leading analytical teams and a track record of developing teams to produce successful Data Science solutions that deliver significant benefit to business	· Skilled with Java, C++, or other programming language, as well as with R, MATLAB, Python or similar scripting language· Professional experience in software development (software design and development life cycle)· Superior verbal and written communication skills, ability to convey rigorous mathematical concepts and considerations to non-experts.· Ability to distill informal customer requirements into problem definitions, dealing with ambiguity and competing objectives· Ability to manage and quantify improvement in customer experience or value for the business resulting from research outcomes· Proven achievements of developing and managing a long-term research vision and portfolio of research initiatives, with algorithms and models that have been successfully integrated in production systems· Ability to manage and quantify improvement in customer experience or value for the business resulting from research outcomes· Fraud domain expertise	https://www.amazon.jobs/en/jobs/1335549/data-science-manager
Amazon	data-science	Senior Applied Scientist Manager	· PhD in economics, computer science, or related field· 7+ years work experience applying ML to solve complex problems for large-scale applications· 4+ years leading teams· Able to understand and translate business and product questions into analytics projects.· Excellent understanding of computer science fundamentals, data structures, and algorithms.· Great design and problem solving skills, passion for quality and engineering excellence at scale.· Ability to work independently in a fast-paced, iterative development environment.· Understanding of relational databases and familiarity with statistics.· Exemplary communication skills, ability to work with large cross functional teams of technical and non-technical members.	· PhD in computer science, engineering, or related field with 10+ years of relevant experience.· Expertise in specialized areas such as Causal Modeling, Machine Learning, Natural Language Processing, Text Mining, Graph Processing, Search, Recommendation Systems, or Signal Processing.· Knowledge and direct experience using statistical packages and business intelligence tools.· Strong programming skills (one or more of Java, C/C++, Python) in industrial setting.· Experience in gathering requirements and formulating business metrics for reporting.· Track record of executive level reporting to that drive business decisions.	https://www.amazon.jobs/en/jobs/1333209/senior-applied-scientist-manager
Amazon	data-science	Research Scientist	· PhD degree in machine learning, computer science, statistics, applied mathematics or related field with 5+ year relevant experience· Strong problem solving and analytical abilities· Proficiency in statistical software such as R, SAS, STATA, etc.· At least 2+ years hands on experience programming in Java, C++ or other similar programming language· Experience with languages such as Python· Strong verbal and written communication skills and an ability to work in a team environment	· Experience with Causal Graphs· Experience with AB testing framework and case control experiment design· Experience with multi-armed bandits· Experience with search and recommender systems· Experience with discrete choice experimentation· Experience with observational study design and analysis· Experience with Amazon Web Services· Experience with MapReduce concepts and Hadoop / Elastic MapReduce, Spark / Scala	https://www.amazon.jobs/en/jobs/1332650/research-scientist
Amazon	data-science	Senior Data Scientist, WW Ops Analytics 	· Bachelor's Degree· 5+ years of experience with data scripting languages (e.g SQL, Python, R etc.) or statistical/mathematical software (e.g. R, SAS, or Matlab)· 4+ years working as a Data Scientist· Experience with AWS technologies (Sagemaker, Redshift, Athena, IAM, EC2, S3)	· Deep understanding of supply chains and their cost drivers· Experience working on problems of a financial nature	https://www.amazon.jobs/en/jobs/1332621/senior-data-scientist-ww-ops-analytics
Amazon	data-science	Data Scientist III	· Bachelor's Degree· 5+ years of experience with data scripting languages (e.g SQL, Python, R etc.) or statistical/mathematical software (e.g. R, SAS, or Matlab)· 4+ years working as a Data Scientist· Bachelor's Degree· 4+ years of experience with data scripting languages (e.g SQL, Python, R etc.) or statistical/mathematical software (e.g. R, SAS, or Matlab)· 3 years working as a Data Scientist	· Master’s degree or PhD in computer science, statistics, information systems, economics, mathematics or similar· Multiple years of experience working with large-scale, complex datasets to create/optimize machine learning, predictive, forecasting, and/or optimization models.· Strong proficiency in SQL· 3+ years of experience with data querying languages (e.g. SQL), scripting languages (e.g. Python, R), or statistical/mathematical software (e.g. R, SAS, Stata, Matlab, etc.)· 3+ years of relevant working experience in an analytical role involving data extraction, analysis, and communication· Practical understanding and hands-on experience with regression modelling (linear and logistic)· Excellent verbal and written communication skills with the ability to effectively advocate technical solutions to research scientists, engineering teams and business audiences· Direct experience with both supervised learning methods (linear and logistic regression, time-series modelling, generalized linear models, decision trees, random forests, support vector machines, etc.) and unsupervised learning methods (K-means, hierarchical clustering, association rules, principal components).· Direct experience analyzing A/B experiments· Proven ability to convey rigorous technical concepts and considerations to non-experts· Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment	https://www.amazon.jobs/en/jobs/1332483/data-scientist-iii
